paper_id	name	clean_name	speakers/authors	author_list	num_authors	type	title_length_chars	title_length_words	abstract_length_chars	abstract_length_words	abstract_readability	total_text_length	total_word_count	paper_keywords	topic_cluster	cluster_theme	cluster_similarity	cluster_uniqueness	avg_similarity_to_others	novelty_score	impact_score	combined_score
5548	Universal Visuo-Tactile Video Understanding for Embodied Interaction	Universal Visuo-Tactile Video Understanding for Embodied Interaction	Yifan Xie, Mingyang Li, Shoujie Li, Xingting Li, Guangyu Chen, Fei Ma, Fei Yu, Wenbo Ding	['Yifan Xie', 'Mingyang Li', 'Shoujie Li', 'Xingting Li', 'Guangyu Chen', 'Fei Ma', 'Fei Yu', 'Wenbo Ding']	8	Poster	68	7	1548	191	0.0	1616	198	tactile; language; reasoning; video; understanding	5	Computer Vision	0.6692	0.5255	0.3078	8.823357820510864	1.8	10.623357820510865
626	BLINK-Twice: You see, but do you observe?  A Reasoning Benchmark on Visual Perception	BLINK-Twice: You see, but do you observe? A Reasoning Benchmark on Visual Perception	junyan ye, DONGZHI JIANG, Jun He, Baichuan Zhou, Zilong Huang, Zhiyuan Yan, Hongsheng Li, Conghui He, Weijia Li	['junyan ye', 'DONGZHI JIANG', 'Jun He', 'Baichuan Zhou', 'Zilong Huang', 'Zhiyuan Yan', 'Hongsheng Li', 'Conghui He', 'Weijia Li']	9	Poster	84	13	1662	212	0.0	1746	225	reasoning; visual; models; language; image	5	Computer Vision	0.8445	0.4007	0.3844	8.121924877166748	2.5	10.621924877166748
4593	Self-Supervised Contrastive Learning is Approximately Supervised Contrastive Learning	Self-Supervised Contrastive Learning is Approximately Supervised Contrastive Learning	Achleshwar Luthra, Tianbao Yang, Tomer Galanti	['Achleshwar Luthra', 'Tianbao Yang', 'Tomer Galanti']	3	Poster	85	8	1613	231	0.0	1698	239	class; bound; loss; representations; theoretical	10	Deep Learning Architecture	0.5947	0.6366	0.3011	10.621330499649048	0.0	10.621330499649048
200	Aeolus: A Multi-structural Flight Delay Dataset	Aeolus: A Multi-structural Flight Delay Dataset	Lin Xu, Xinyun Yuan, Yuxuan Liang, Suwan Yin, Yuankai Wu	['Lin Xu', 'Xinyun Yuan', 'Yuxuan Liang', 'Suwan Yin', 'Yuankai Wu']	5	Poster	47	6	1393	185	0.0	1440	191	domain; temporal; learning; data; models	6	Graph Learning	0.6011	0.6075	0.3138	6.09565544128418	4.5	10.59565544128418
5197	Timely Clinical Diagnosis through Active Test Selection	Timely Clinical Diagnosis through Active Test Selection	Silas Ruhrberg Estévez, Nicolás Astorga, Mihaela van der Schaar	['Silas Ruhrberg Estévez', 'Nicolás Astorga', 'Mihaela van der Schaar']	3	Poster	55	7	1447	189	0.0	1502	196	test; reasoning; llms; adaptive; real world	3	Reinforcement Learning	0.6012	0.58	0.2934	4.5951738357543945	6.0	10.595173835754395
2634	KGGen: Extracting Knowledge Graphs from Plain Text with Language Models	KGGen: Extracting Knowledge Graphs from Plain Text with Language Models	Belinda Mo, Kyssen Yu, Joshua Kazdan, Proud Mpala, Lisa Yu, Charilaos Kanatsoulis, Sanmi Koyejo	['Belinda Mo', 'Kyssen Yu', 'Joshua Kazdan', 'Proud Mpala', 'Lisa Yu', 'Charilaos Kanatsoulis', 'Sanmi Koyejo']	7	Poster	71	10	1329	184	0.0	1400	194	knowledge; information; existing; novel; models	6	Graph Learning	0.6031	0.6062	0.2376	6.087766885757446	4.5	10.587766885757446
223	AgentRecBench: Benchmarking LLM Agent-based Personalized Recommender Systems	AgentRecBench: Benchmarking LLM Agent-based Personalized Recommender Systems	Yu Shang, Peijie Liu, Yuwei Yan, Zijing Wu, Leheng Sheng, Yuanqing Yu, Chumeng Jiang, An Zhang, Fengli Xu, Yu Wang, Min Zhang, Yong Li	['Yu Shang', 'Peijie Liu', 'Yuwei Yan', 'Zijing Wu', 'Leheng Sheng', 'Yuanqing Yu', 'Chumeng Jiang', 'An Zhang', 'Fengli Xu', 'Yu Wang', 'Min Zhang', 'Yong Li']	12	Poster	76	7	1485	174	0.0	1561	181	benchmark; llms; methods; decision; decision making	3	Reinforcement Learning	0.6037	0.5783	0.2859	6.085001468658447	4.5	10.585001468658447
2080	GEM: Empowering MLLM for Grounded ECG Understanding with Time Series and Images	GEM: Empowering MLLM for Grounded ECG Understanding with Time Series and Images	Xiang Lan, Feng Wu, Kai He, Qinghao Zhao, Shenda Hong, Mengling Feng	['Xiang Lan', 'Feng Wu', 'Kai He', 'Qinghao Zhao', 'Shenda Hong', 'Mengling Feng']	6	Poster	79	12	1322	168	0.0	1401	180	ecg; time series; series; time; data	10	Deep Learning Architecture	0.604	0.6308	0.2929	10.584047317504883	0.0	10.584047317504883
2028	From Searching for Users to LLMs: Optimizing RAG End-to-end via Online Contrastive Learning	From Searching for Users to LLMs: Optimizing RAG End-to-end via Online Contrastive Learning	Jiawei Zhou, Lei Chen	['Jiawei Zhou', 'Lei Chen']	2	Poster	91	13	1068	154	1.13	1159	167	tuning; approach; tasks; performance; generation	14	Optimization & Training	0.6082	0.5919	0.2968	10.567194700241089	0.0	10.567194700241089
3330	MUVR: A Multi-Modal Untrimmed Video Retrieval Benchmark with Multi-Level Visual Correspondence	MUVR: A Multi-Modal Untrimmed Video Retrieval Benchmark with Multi-Level Visual Correspondence	Yue Feng, Jinwei Hu, Qijia Lu, Jiawei Niu, Li Tan, Shuo Yuan, Ziyi Yan, Yizhen Jia, Qingzhi He, Shiping Ge, Ethan Chen, Wentong Li, Limin Wang, Jie Qin	['Yue Feng', 'Jinwei Hu', 'Qijia Lu', 'Jiawei Niu', 'Li Tan', 'Shuo Yuan', 'Ziyi Yan', 'Yizhen Jia', 'Qingzhi He', 'Shiping Ge', 'Ethan Chen', 'Wentong Li', 'Limin Wang', 'Jie Qin']	14	Poster	94	11	1727	237	0.0	1821	248	video; muvr; retrieval; multi; mllms	5	Computer Vision	0.6142	0.5646	0.2387	10.54317045211792	0.0	10.54317045211792
1333	DIsoN: Decentralized Isolation Networks for Out-of-Distribution Detection in Medical Imaging	DIsoN: Decentralized Isolation Networks for Out-of-Distribution Detection in Medical Imaging	Felix Wagner, Pramit Saha, Harry Anthony, Alison Noble, Konstantinos Kamnitsas	['Felix Wagner', 'Pramit Saha', 'Harry Anthony', 'Alison Noble', 'Konstantinos Kamnitsas']	5	Poster	92	10	1921	270	0.0	2013	280	training; ood detection; training data; data; test	8	Optimization & Training	0.6153	0.6417	0.2785	1.5388038158416748	9.0	10.538803815841675
2624	K-DeCore: Facilitating Knowledge Transfer in Continual Structured Knowledge Reasoning via Knowledge Decoupling	K-DeCore: Facilitating Knowledge Transfer in Continual Structured Knowledge Reasoning via Knowledge Decoupling	Yongrui Chen, Yi Huang, Yunchang Liu, Shenyu Zhang, Junhao He, Tongtong Wu, Guilin Qi, Tianxing Wu	['Yongrui Chen', 'Yi Huang', 'Yunchang Liu', 'Shenyu Zhang', 'Junhao He', 'Tongtong Wu', 'Guilin Qi', 'Tianxing Wu']	8	Poster	110	12	1222	153	0.0	1332	165	knowledge; task; tasks; learning; language	3	Reinforcement Learning	0.7406	0.4822	0.363	8.037790298461914	2.5	10.537790298461914
2615	Joint Modeling of fMRI and EEG Imaging Using Ordinary Differential Equation-Based Hypergraph Neural Networks	Joint Modeling of fMRI and EEG Imaging Using Ordinary Differential Equation-Based Hypergraph Neural Networks	YanZhang, Yang Gao, Min Li	['YanZhang', 'Yang Gao', 'Min Li']	3	Poster	108	14	1190	167	0.0	1298	181	eeg; fmri; fmri eeg; data; based	10	Deep Learning Architecture	0.4908	0.7004	0.199	10.536934614181519	0.0	10.536934614181519
3361	Neighbor-aware Contrastive Disambiguation for Cross-Modal Hashing with Redundant Annotations	Neighbor-aware Contrastive Disambiguation for Cross-Modal Hashing with Redundant Annotations	Chao Su, Likang Peng, Yuan Sun, Dezhong Peng, Xi Peng, Xu Wang	['Chao Su', 'Likang Peng', 'Yuan Sun', 'Dezhong Peng', 'Xi Peng', 'Xu Wang']	6	Poster	92	9	1975	257	0.0	2067	266	redundant; introduces; robust; information; based	14	Optimization & Training	0.6167	0.5861	0.3342	10.53306794166565	0.0	10.53306794166565
1485	E2Former: An Efficient and Equivariant Transformer with Linear-Scaling Tensor Products	E2Former: An Efficient and Equivariant Transformer with Linear-Scaling Tensor Products	Yunyang Li, Lin Huang, Zhihao Ding, Xinran Wei, Chu Wang, Han Yang, Zun Wang, Chang Liu, Yu Shi, Peiran Jin, Jia Zhang, Mark Gerstein, Tao Qin	['Yunyang Li', 'Lin Huang', 'Zhihao Ding', 'Xinran Wei', 'Chu Wang', 'Han Yang', 'Zun Wang', 'Chang Liu', 'Yu Shi', 'Peiran Jin', 'Jia Zhang', 'Mark Gerstein', 'Tao Qin']	13	Poster	86	10	1095	141	0.0	1181	151	neural; large; neural networks; significant; s	0	Generative Models	0.6187	0.623	0.2483	10.52519178390503	0.0	10.52519178390503
1917	FlexAC: Towards Flexible Control of Associative Reasoning in Multimodal Large Language Models	FlexAC: Towards Flexible Control of Associative Reasoning in Multimodal Large Language Models	Shengming Yuan, Xinyu Lyu, Shuailong Wang, Jingkuan Song, Beitao Chen, Lianli Gao	['Shengming Yuan', 'Xinyu Lyu', 'Shuailong Wang', 'Jingkuan Song', 'Beitao Chen', 'Lianli Gao']	6	Poster	93	12	1847	238	0.0	1940	250	associative; reasoning; existing; tasks; models	3	Reinforcement Learning	0.6194	0.5672	0.3155	10.522275447845459	0.0	10.522275447845459
834	ClinicalLab: Aligning Agents for Multi-Departmental Clinical Diagnostics in the Real World	ClinicalLab: Aligning Agents for Multi-Departmental Clinical Diagnostics in the Real World	Weixiang Yan, Haitian Liu, Tengxiao Wu, Qian Chen, Wen Wang, Haoyuan Chai, Jiayi Wang	['Weixiang Yan', 'Haitian Liu', 'Tengxiao Wu', 'Qian Chen', 'Wen Wang', 'Haoyuan Chai', 'Jiayi Wang']	7	Poster	90	11	1462	189	0.0	1552	200	clinical; llms; end; performance; evaluation	14	Optimization & Training	0.6207	0.5834	0.2606	7.517054557800293	3.0	10.517054557800293
3120	MiNT: Multi-Network Transfer Benchmark for Temporal Graph Learning	MiNT: Multi-Network Transfer Benchmark for Temporal Graph Learning	Kiarash Shamsi, Tran Gia Bao Ngo, Razieh Shirzadkhani, Shenyang Huang, Farimah Poursafaei, Poupak Azad, Reihaneh Rabbany, Baris Coskunuzer, Guillaume Rabusseau, Cuneyt Akcora	['Kiarash Shamsi', 'Tran Gia Bao Ngo', 'Razieh Shirzadkhani', 'Shenyang Huang', 'Farimah Poursafaei', 'Poupak Azad', 'Reihaneh Rabbany', 'Baris Coskunuzer', 'Guillaume Rabusseau', 'Cuneyt Akcora']	10	Poster	66	8	1227	166	0.0	1293	174	networks; temporal; generalization; network; learning	6	Graph Learning	0.7471	0.5112	0.3099	8.011500120162964	2.5	10.511500120162964
1772	FACE: A general Framework for Mapping Collaborative Filtering Embeddings into LLM Tokens	FACE: A general Framework for Mapping Collaborative Filtering Embeddings into LLM Tokens	Chao Wang, Yixin Song, Jinhui Ye, Chuan Qin, Dazhong Shen, Lingfeng Liu, Xiang Wang, Yanyong Zhang	['Chao Wang', 'Yixin Song', 'Jinhui Ye', 'Chuan Qin', 'Dazhong Shen', 'Lingfeng Liu', 'Xiang Wang', 'Yanyong Zhang']	8	Poster	88	12	1247	157	0.0	1335	169	tokens; llms; framework; performance; models	14	Optimization & Training	0.6479	0.5651	0.3414	4.408510208129883	6.1	10.508510208129882
243	AI and ML for Next-Generation Wireless Communications and Networking (AI4NextG @ NeurIPS’25)	AI and ML for Next-Generation Wireless Communications and Networking (AI4NextG @ NeurIPS’25)	Cong Shen, Christopher Brinton, Gauri Joshi, Hyeji Kim, Osvaldo Simeone, Shiqiang Wang, Taesang Yoo, Jun Zhang	['Cong Shen', 'Christopher Brinton', 'Gauri Joshi', 'Hyeji Kim', 'Osvaldo Simeone', 'Shiqiang Wang', 'Taesang Yoo', 'Jun Zhang']	8	Workshop	92	12	3066	413	0.0	3158	425	wireless; ai; ml; systems; learning	10	Deep Learning Architecture	0.3738	0.7722	0.185	7.504770278930664	3.0	10.504770278930664
4155	REGen: Multimodal Retrieval-Embedded Generation for Long-to-Short Video Editing	REGen: Multimodal Retrieval-Embedded Generation for Long-to-Short Video Editing	Weihan Xu, Yimeng Ma, Jingyue Huang, Yang Li, Wenye Ma, Taylor Berg-Kirkpatrick, Julian Mcauley, Paul Pu Liang, Hao-Wen Dong	['Weihan Xu', 'Yimeng Ma', 'Jingyue Huang', 'Yang Li', 'Wenye Ma', 'Taylor Berg-Kirkpatrick', 'Julian Mcauley', 'Paul Pu Liang', 'Hao-Wen Dong']	9	Poster	79	8	1449	211	0.0	1528	219	video; proposed; generation; novel; existing	5	Computer Vision	0.6245	0.5572	0.2611	10.502014636993408	0.0	10.502014636993408
3378	Neural Discrete Token Representation Learning for Extreme Token Reduction in Video Large Language Models	Neural Discrete Token Representation Learning for Extreme Token Reduction in Video Large Language Models	Haichao Zhang, Yun Fu	['Haichao Zhang', 'Yun Fu']	2	Poster	104	14	1738	234	0.0	1842	248	token; video; tokens; language models; approach	4	Generative Models	0.6253	0.576	0.3192	10.498823404312134	0.0	10.498823404312134
1497	EconGym: A Scalable AI Testbed with Diverse Economic Tasks	EconGym: A Scalable AI Testbed with Diverse Economic Tasks	Qirui Mi, Qipeng Yang, Zijun Fan, Wentian Fan, Heyang Ma, Chengdong Ma, Siyu Xia, Bo An, Haifeng Zhang, Jun Wang	['Qirui Mi', 'Qipeng Yang', 'Zijun Fan', 'Wentian Fan', 'Heyang Ma', 'Chengdong Ma', 'Siyu Xia', 'Bo An', 'Haifeng Zhang', 'Jun Wang']	10	Poster	58	9	1459	187	0.0	1517	196	economic; tasks; multi; methods; large	7	Reinforcement Learning	0.6276	0.5732	0.2996	7.4895405769348145	3.0	10.489540576934814
1861	FedRACE: A Hierarchical and Statistical Framework for Robust Federated Learning	FedRACE: A Hierarchical and Statistical Framework for Robust Federated Learning	Gang Yan, Sikai Yang, Wan Du	['Gang Yan', 'Sikai Yang', 'Wan Du']	3	Poster	79	10	1334	173	0.0	1413	183	models; trained; generalization; fine; accuracy	11	Optimization & Training	0.7549	0.5019	0.3395	7.980272054672241	2.5	10.480272054672241
445	A TRIANGLE Enables Multimodal Alignment Beyond Cosine Similarity	A TRIANGLE Enables Multimodal Alignment Beyond Cosine Similarity	Giordano Cicchetti, Eleonora Grassucci, Danilo Comminiello	['Giordano Cicchetti', 'Eleonora Grassucci', 'Danilo Comminiello']	3	Poster	64	8	1458	190	0.0	1522	198	video; information; alignment; model; learning	10	Deep Learning Architecture	0.63	0.6149	0.3154	10.480084896087646	0.0	10.480084896087646
5196	Time-IMM: A Dataset and Benchmark for Irregular Multimodal Multivariate Time Series	Time-IMM: A Dataset and Benchmark for Irregular Multimodal Multivariate Time Series	Ching Chang, Jeehyun Hwang, Yidan Shi, Haixin Wang, Wei Wang, Wen-Chih Peng, Tien-Fu Chen	['Ching Chang', 'Jeehyun Hwang', 'Yidan Shi', 'Haixin Wang', 'Wei Wang', 'Wen-Chih Peng', 'Tien-Fu Chen']	7	Poster	83	11	1389	166	0.0	1472	177	time; time series; based; data; real	10	Deep Learning Architecture	0.6312	0.6141	0.3054	7.475277900695801	3.0	10.4752779006958
4088	RayFusion: Ray Fusion Enhanced Collaborative Visual Perception	RayFusion: Ray Fusion Enhanced Collaborative Visual Perception	Shaohong Wang, Lu Bin, Xinyu Xiao, Hanzhi Zhong, Bowen Pang, Tong Wang, Zhiyu Xiang, Hangguan Shan, Eryun Liu	['Shaohong Wang', 'Lu Bin', 'Xinyu Xiao', 'Hanzhi Zhong', 'Bowen Pang', 'Tong Wang', 'Zhiyu Xiang', 'Hangguan Shan', 'Eryun Liu']	9	Poster	62	7	939	118	0.0	1001	125	visual; based; information; method; performance	1	Computer Vision	0.6322	0.5713	0.2442	1.4713196754455566	9.0	10.471319675445557
166	AdaTS: Learning Adaptive Time Series Representations via Dynamic Soft Contrasts	AdaTS: Learning Adaptive Time Series Representations via Dynamic Soft Contrasts	Denizhan Kara, Tomoyoshi Kimura, Jinyang Li, Bowen He, Yizhuo Chen, Yigong Hu, Hongjue Zhao, Shengzhong Liu, Tarek Abdelzaher	['Denizhan Kara', 'Tomoyoshi Kimura', 'Jinyang Li', 'Bowen He', 'Yizhuo Chen', 'Yigong Hu', 'Hongjue Zhao', 'Shengzhong Liu', 'Tarek Abdelzaher']	9	Poster	79	10	1263	151	0.0	1342	161	contrastive; time; learning; temporal; real world	10	Deep Learning Architecture	0.6326	0.6132	0.2989	10.469446420669556	0.0	10.469446420669556
2795	Learning Skill-Attributes for Transferable Assessment in Video	Learning Skill-Attributes for Transferable Assessment in Video	Kumar Ashutosh, Kristen Grauman	['Kumar Ashutosh', 'Kristen Grauman']	2	Poster	62	7	1140	165	9.59	1202	172	s; level; language; model; models	5	Computer Vision	0.634	0.5504	0.3004	10.463814735412598	0.0	10.463814735412598
647	Boosting Resilience of Large Language Models through Causality-Driven Robust Optimization	Boosting Resilience of Large Language Models through Causality-Driven Robust Optimization	Xiaoling Zhou, Mingjie Zhang, Zhemg Lee, YUNCHENG HUA, chengli xing, Wei Ye, Flora Salim, Shikun Zhang	['Xiaoling Zhou', 'Mingjie Zhang', 'Zhemg Lee', 'YUNCHENG HUA', 'chengli xing', 'Wei Ye', 'Flora Salim', 'Shikun Zhang']	8	Poster	89	10	1645	210	0.0	1734	220	llms; model; extensive; using; diverse	14	Optimization & Training	0.7599	0.4895	0.3531	10.460376739501953	0.0	10.460376739501953
4167	ReID5o: Achieving Omni Multi-modal Person Re-identification in a Single Model	ReID5o: Achieving Omni Multi-modal Person Re-identification in a Single Model	Jialong Zuo, Yongtai Deng, Mengdan Tan, Rui Jin, Dongyue Wu, Nong Sang, Liang Pan, Changxin Gao	['Jialong Zuo', 'Yongtai Deng', 'Mengdan Tan', 'Rui Jin', 'Dongyue Wu', 'Nong Sang', 'Liang Pan', 'Changxin Gao']	8	Poster	77	10	1466	202	0.0	1543	212	multi; model; address; information; effective	5	Computer Vision	0.6354	0.5495	0.3012	10.458522319793701	0.0	10.458522319793701
1355	Ditch the Denoiser: Emergence of Noise Robustness in Self-Supervised Learning from Data Curriculum	Ditch the Denoiser: Emergence of Noise Robustness in Self-Supervised Learning from Data Curriculum	Wenquan Lu, Jiaqi Zhang, Hugues Van Assel, Randall Balestriero	['Wenquan Lu', 'Jiaqi Zhang', 'Hugues Van Assel', 'Randall Balestriero']	4	Poster	98	13	1235	172	0.0	1333	185	data; e; method; learning; quality	10	Deep Learning Architecture	0.6372	0.6104	0.3325	7.451180934906006	3.0	10.451180934906006
5699	VLForgery Face Triad: Detection, Localization and Attribution via Multimodal Large Language Models	VLForgery Face Triad: Detection, Localization and Attribution via Multimodal Large Language Models	Xinan He, Yue Zhou, Bing Fan, Bin Li, Guopu Zhu, Feng Ding	['Xinan He', 'Yue Zhou', 'Bing Fan', 'Bin Li', 'Guopu Zhu', 'Feng Ding']	6	Poster	98	12	1634	212	0.0	1732	224	language; knowledge; features; introduce; propose	11	Optimization & Training	0.6373	0.5801	0.303	10.450914859771729	0.0	10.450914859771729
1728	Explainable Multi-modal Time Series Prediction with LLM-in-the-Loop	Explainable Multi-modal Time Series Prediction with LLM-in-the-Loop	Yushan Jiang, Wenchao Yu, Geon Lee, Dongjin Song, Kijung Shin, Wei Cheng, Yanchi Liu, Haifeng Chen	['Yushan Jiang', 'Wenchao Yu', 'Geon Lee', 'Dongjin Song', 'Kijung Shin', 'Wei Cheng', 'Yanchi Liu', 'Haifeng Chen']	8	Poster	67	7	1393	176	0.0	1460	183	multi; based; real world; world; reasoning	14	Optimization & Training	0.6414	0.5694	0.3294	10.43427848815918	0.0	10.43427848815918
1598	Enabling Differentially Private Federated Learning for Speech Recognition: Benchmarks, Adaptive Optimizers, and Gradient Clipping	Enabling Differentially Private Federated Learning for Speech Recognition: Benchmarks, Adaptive Optimizers, and Gradient Clipping	Martin Pelikan, Shams Azam, Vitaly Feldman, Jan Silovsky, Kunal Talwar, Christopher Brinton, Tatiana Likhomanenko	['Martin Pelikan', 'Shams Azam', 'Vitaly Feldman', 'Jan Silovsky', 'Kunal Talwar', 'Christopher Brinton', 'Tatiana Likhomanenko']	7	Poster	129	14	1701	243	3.09	1830	257	dp; models; large; specifically; bias	11	Optimization & Training	0.6418	0.5771	0.3354	8.432677268981934	2.0	10.432677268981934
4777	SpatialLM: Training Large Language Models for Structured Indoor Modeling	SpatialLM: Training Large Language Models for Structured Indoor Modeling	Yongsen Mao, Junhao Zhong, Chuan Fang, Jia Zheng, Rui Tang, Hao Zhu, Ping Tan, Zihan Zhou	['Yongsen Mao', 'Junhao Zhong', 'Chuan Fang', 'Jia Zheng', 'Rui Tang', 'Hao Zhu', 'Ping Tan', 'Zihan Zhou']	8	Poster	72	9	998	137	0.0	1070	146	model; large; high; quality; training	1	Computer Vision	0.7676	0.479	0.3081	8.429763793945312	2.0	10.429763793945312
2414	Illuminating LLM Pathways to Solve User SQL Issues in Real-World Applications	Illuminating LLM Pathways to Solve User SQL Issues in Real-World Applications	Jinyang Li, Xiaolong Li, Ge Qu, Per Jacobsson, Bowen Qin, Binyuan Hui, Shuzheng Si, Nan Huo, Xiaohan Xu, Yue Zhang, Ziwei Tang, Yuanshuai Li, Florensia Widjaja, Xintong Zhu, Feige Zhou, Yongfeng Huang, Yannis Papakonstantinou, Fatma Ozcan, Ma Chenhao, Reynold Cheng	['Jinyang Li', 'Xiaolong Li', 'Ge Qu', 'Per Jacobsson', 'Bowen Qin', 'Binyuan Hui', 'Shuzheng Si', 'Nan Huo', 'Xiaohan Xu', 'Yue Zhang', 'Ziwei Tang', 'Yuanshuai Li', 'Florensia Widjaja', 'Xintong Zhu', 'Feige Zhou', 'Yongfeng Huang', 'Yannis Papakonstantinou', 'Fatma Ozcan', 'Ma Chenhao', 'Reynold Cheng']	20	Poster	77	11	2019	246	0.0	2096	257	bird; critic; sql; multi; tasks	3	Reinforcement Learning	0.6434	0.5504	0.265	4.426333665847778	6.0	10.426333665847778
5036	TCM-Ladder: A Benchmark for Multimodal Question Answering on Traditional Chinese Medicine	TCM-Ladder: A Benchmark for Multimodal Question Answering on Traditional Chinese Medicine	Jiacheng Xie, Yang Yu, Ziyang Zhang, Shuai Zeng, Jiaxuan He, Ayush Vasireddy, Xiaoting tang, Congyu Guo, Lening Zhao, Congcong Jing, Guanghui An, Dong Xu	['Jiacheng Xie', 'Yang Yu', 'Ziyang Zhang', 'Shuai Zeng', 'Jiaxuan He', 'Ayush Vasireddy', 'Xiaoting tang', 'Congyu Guo', 'Lening Zhao', 'Congcong Jing', 'Guanghui An', 'Dong Xu']	12	Poster	89	11	1928	247	0.0	2017	258	tcm; datasets; llms; large; language models	5	Computer Vision	0.6474	0.541	0.2981	10.410520553588867	0.0	10.410520553588867
